1190635.847310543,spark/dspace/_pedalbox_gain/throttle_1_gain,-8891
1190635.8475785255,spark/dspace/_pedalbox_gain/throttle_2_gain,-8995
1190635.8477125168,spark/dspace/_pedalbox_gain/brake_gain,-10000
1190635.8478326797,spark/dspace/_pedalbox_out/brake_out,-10000
1190635.8479130268,spark/dspace/_pedalbox_out/throttle_out,-8891
1190635.84805274,spark/dspace/_enables/outofrange,0
1190635.8481228352,spark/dspace/_enables/shutdown_circuit,-1
1190635.8481812477,spark/dspace/_enables/rtd_enable,0
1190635.8482353687,spark/dspace/_enables/implausability,0
1190635.8482871056,spark/dspace/_enables/startbutton_enable,-1
1190635.8483362198,spark/dspace/_enables/brakelight_out,0
1190635.8483827114,spark/dspace/_enables/interlock_in,0
1190635.8484287262,spark/dspace/_enables/ts_enable_in,0
1190635.8484761715,spark/mc/_n_values/n_act_filt,0
1190635.8485236168,spark/mc/_n_values/n_cmd,0
1190635.8485746384,spark/mc/_n_values/n_cmd_ramp,0
1190635.8486413956,spark/mc/_n_values/n_actual,0
1190635.8487148285,spark/mc/_i_values/i_cmd,0
1190635.84876585,spark/mc/_i_values/i_actual,0
1190635.8488137722,spark/mc/_i_values/i_act_filt,0
1190635.8488628864,spark/mc/_i_values/i_cmd_ramp,0
1190635.8489267826,spark/mc/_temperature/temp_motor,10714
1190635.8490490913,spark/mc/_temperature/temp_air,0
1190635.8492746353,spark/mc/_temperature/temp_igbt,18000
1190635.8494825363,spark/datalogger/gps/dlgpslongitude,0
1190635.8495604992,spark/datalogger/gps/dlgpslatitude,0
1190635.849660635,spark/datalogger/rpm/dlrpmfrontright,0
1190635.8499429226,spark/datalogger/rpm/dlrpmrearright,0
1190635.8833646774,spark/datalogger/rpm/dlrpmrearleft,0
1190635.8834495544,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.883523941,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.883597374,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.8836574554,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.8837134838,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.883767128,spark/datalogger/laptime/dllaptime,0
1190635.883820057,spark/datalogger/displacement/displacementrearright,0
1190635.8838722706,spark/datalogger/displacement/displacementrearleft,0
1190635.8839242458,spark/datalogger/displacement/displacementfrontleft,35
1190635.8839764595,spark/datalogger/displacement/displacementfrontright,54
1190635.8840286732,spark/energymeter/power/empower,74
1190635.8840818405,spark/energymeter/energy/emenergy,4
1190635.8841338158,spark/junction/current/jcurrentmclv,50
1190635.8841848373,spark/junction/current/jcurrent5v,168
1190635.8842365742,spark/junction/current/jcurrent12v,30
1190635.8842875957,spark/junction/current/jcurrentdspace,36
1190635.8843402863,spark/junction/misc/jsafestate,0
1190635.8844103813,spark/junction/misc/tsalair1,0
1190635.8844690323,spark/junction/misc/jdrs1,-1
1190635.8845217228,spark/junction/misc/tsalmc,0
1190635.8845727444,spark/junction/misc/tsalacc,0
1190635.8846235275,spark/junction/misc/jdrs2,-1
1190635.884674549,spark/junction/misc/tsalair2,0
1190635.8847253323,spark/junction/misc/tsalprecharge,0
1190635.8847763538,spark/junction/misc/jcurrent24vfused,68
1190635.8848264217,spark/junction/misc/jimplausability,0
1190635.884878397,spark/junction/misc/jhumidity,1806
1190635.8849289417,spark/datalogger/gps/dlgpslongitude,0
1190635.8849804401,spark/datalogger/gps/dlgpslatitude,0
1190635.8850317001,spark/datalogger/rpm/dlrpmfrontright,0
1190635.885083437,spark/datalogger/rpm/dlrpmrearright,0
1190635.885156393,spark/datalogger/rpm/dlrpmrearleft,0
1190635.9092752934,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.9094176292,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.9095015526,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.9097688198,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.909841299,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.909902811,spark/energymeter/current/emcurrent,159
1190635.9099698067,spark/datalogger/laptime/dllaptime,0
1190635.9100346565,spark/datalogger/displacement/displacementrearright,0
1190635.9100956917,spark/datalogger/displacement/displacementrearleft,0
1190635.9101479053,spark/datalogger/displacement/displacementfrontleft,35
1190635.910198927,spark/datalogger/displacement/displacementfrontright,54
1190635.9102494717,spark/energymeter/heat/emheat,175
1190635.910360098,spark/dspace/_pedalbox_inputs/throttle_1_in,461
1190635.91045928,spark/dspace/_pedalbox_inputs/break_value,1
1190635.9105501175,spark/dspace/_pedalbox_inputs/throttle_2_in,5
1190635.9106080532,spark/dspace/_pedalbox_gain/throttle_1_gain,-8891
1190635.9106657505,spark/dspace/_pedalbox_gain/throttle_2_gain,-8995
1190635.9107279778,spark/dspace/_pedalbox_gain/brake_gain,-10000
1190635.9107823372,spark/dspace/_pedalbox_out/brake_out,-10000
1190635.910856247,spark/dspace/_pedalbox_out/throttle_out,-8891
1190635.9233078957,spark/dspace/_enables/outofrange,0
1190635.9235928059,spark/dspace/_enables/shutdown_circuit,-1
1190635.9237260818,spark/dspace/_enables/rtd_enable,0
1190635.9238052368,spark/dspace/_enables/implausability,0
1190635.9238686562,spark/dspace/_enables/startbutton_enable,-1
1190635.9239237309,spark/dspace/_enables/brakelight_out,0
1190635.923975706,spark/dspace/_enables/interlock_in,0
1190635.9240438938,spark/dspace/_enables/ts_enable_in,0
1190635.9241936207,spark/mc/_n_values/n_act_filt,0
1190635.9242579937,spark/mc/_n_values/n_cmd,0
1190635.9243068695,spark/mc/_n_values/n_cmd_ramp,0
1190635.9243717194,spark/mc/_n_values/n_actual,0
1190635.9245910645,spark/mc/_i_values/i_cmd,0
1190635.9247574806,spark/mc/_i_values/i_actual,0
1190635.9248206615,spark/mc/_i_values/i_act_filt,-1
1190635.9248716831,spark/mc/_i_values/i_cmd_ramp,0
1190635.9249193668,spark/mc/_temperature/temp_motor,10715
1190635.9249658585,spark/mc/_temperature/temp_air,0
1190635.9250109196,spark/mc/_temperature/temp_igbt,18000
1190635.9250586033,spark/datalogger/gps/dlgpslongitude,0
1190635.925118208,spark/datalogger/gps/dlgpslatitude,0
1190635.925248146,spark/datalogger/rpm/dlrpmfrontright,0
1190635.9253895283,spark/datalogger/rpm/dlrpmrearright,0
1190635.9254631996,spark/datalogger/rpm/dlrpmrearleft,0
1190635.92552495,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.9255831242,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.9256386757,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.9256925583,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.9257457256,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.9257981777,spark/datalogger/laptime/dllaptime,0
1190635.9258494377,spark/datalogger/displacement/displacementrearright,0
1190635.9259011745,spark/datalogger/displacement/displacementrearleft,0
1190635.9259719849,spark/datalogger/displacement/displacementfrontleft,35
1190635.9740769863,spark/datalogger/displacement/displacementfrontright,54
1190635.974161625,spark/energymeter/power/empower,74
1190635.974228382,spark/energymeter/energy/emenergy,4
1190635.974284649,spark/cooling/misc/flowheat,-20480
1190635.9743523598,spark/cooling/misc/fan1status,-1
1190635.9745268822,spark/cooling/misc/flowsens,0
1190635.9747650623,spark/cooling/misc/pumpstatus,-1
1190635.975086689,spark/cooling/misc/coolingcurrent,-2731
1190635.975254774,spark/cooling/misc/fan2status,0
1190635.9755737782,spark/cooling/heatsens/heatsens3,0
1190635.9756958485,spark/cooling/heatsens/heatsens2,22005
1190635.9757750034,spark/cooling/heatsens/heatsens4,515
1190635.9758405685,spark/cooling/heatsens/heatsense1,22005
1190635.9759004116,spark/datalogger/gps/dlgpslongitude,0
1190635.9760198593,spark/datalogger/gps/dlgpslatitude,0
1190635.9761400223,spark/datalogger/rpm/dlrpmfrontright,0
1190635.9762132168,spark/datalogger/rpm/dlrpmrearright,0
1190635.9762759209,spark/datalogger/rpm/dlrpmrearleft,0
1190635.976326704,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.976382494,spark/datalogger/acceleration/dlsteeringangle,-103.12
1190635.9764332771,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.9764842987,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.9765369892,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.9765899181,spark/energymeter/current/emcurrent,153
1190635.9766376019,spark/datalogger/laptime/dllaptime,0
1190635.9766812325,spark/datalogger/displacement/displacementrearright,0
1190635.976723671,spark/datalogger/displacement/displacementrearleft,0
1190635.9767661095,spark/datalogger/displacement/displacementfrontleft,35
1190635.9768340588,spark/datalogger/displacement/displacementfrontright,54
1190635.9768795967,spark/energymeter/voltagebattery/emvoltage,467617
1190635.9769413471,spark/energymeter/heat/emheat,175
1190636.008027792,spark/energymeter/voltagemc/emvoltagemc,34078720
1190636.0081131458,spark/accumulator/temperature/2,28.269000000000002
1190636.0081927776,spark/accumulator/temperature/1,28.239
1190636.008253336,spark/accumulator/voltage/2,3.8850000000000002
1190636.0083253384,spark/accumulator/voltage/1,3.874
1190636.0085742474,spark/energymeter/voltage3/emvoltage3,-6
1190636.0086352825,spark/accumulator/temperature/4,28.35
1190636.0086889267,spark/accumulator/temperature/3,27.999000000000002
1190636.0087385178,spark/accumulator/voltage/4,3.895
1190636.00878644,spark/accumulator/voltage/3,3.886
1190636.0088806152,spark/accumulator/temperature/6,28.557000000000002
1190636.0090153217,spark/accumulator/temperature/5,27.755
1190636.0091729164,spark/accumulator/voltage/6,3.8810000000000002
1190636.009247303,spark/accumulator/voltage/5,3.896
1190636.0093159676,spark/accumulator/temperature/8,28.597
